,year,label,Category,Attribute,017601,017602,017603,017604,017800,017801,017802,017803,017804,018000
196,2010,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.382793451758969,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.5373961218836565,0.1357258499730167,INACTIVE,INACTIVE,0.1019585253456221
197,2010,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.382793451758969,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.5373961218836565,0.1357258499730167,INACTIVE,INACTIVE,0.1019585253456221
198,2010,ACS5YR,Language Spoken at Home,English Only,0.4867641936607453,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3518005540166205,0.6691851052347545,INACTIVE,INACTIVE,0.6566820276497696
199,2010,ACS5YR,Language Spoken at Home,"English Only, alternate",0.4867641936607453,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3518005540166205,0.6691851052347545,INACTIVE,INACTIVE,0.6566820276497696
200,2010,ACS5YR,Language Spoken at Home,Other European Languages,0.0360501567398119,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0761772853185595,0.1154883971937398,INACTIVE,INACTIVE,0.0570276497695852
201,2010,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0360501567398119,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0761772853185595,0.1154883971937398,INACTIVE,INACTIVE,0.0570276497695852
202,2010,ACS5YR,Language Spoken at Home,Other Languages,0.0040055729710902,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0040474905558553,INACTIVE,INACTIVE,0.0123847926267281
203,2010,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0040055729710902,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0040474905558553,INACTIVE,INACTIVE,0.0123847926267281
204,2010,ACS5YR,Language Spoken at Home,Spanish Only,0.0903866248693835,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0346260387811634,0.0755531570426335,INACTIVE,INACTIVE,0.1719470046082949
205,2010,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0903866248693835,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0346260387811634,0.0755531570426335,INACTIVE,INACTIVE,0.1719470046082949
206,2010,ACS5YR,Nativity,Foreign Born,0.3839376482548288,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6673546611627107,0.2768789144050104,INACTIVE,INACTIVE,0.2594702363998861
207,2010,ACS5YR,Population,Total Population,5902.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2907.0,3832.0,INACTIVE,INACTIVE,3511.0
208,2010,ACS5YR,Race/Ethnicity,Asian,2386.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1805.0,988.0,INACTIVE,INACTIVE,621.0
209,2010,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",2351.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1805.0,988.0,INACTIVE,INACTIVE,621.0
210,2010,ACS5YR,Race/Ethnicity,Black/African American,924.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,93.0,438.0,INACTIVE,INACTIVE,758.0
211,2010,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",924.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,93.0,438.0,INACTIVE,INACTIVE,724.0
212,2010,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),632.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,81.0,302.0,INACTIVE,INACTIVE,578.0
213,2010,ACS5YR,Race/Ethnicity,Native American Indian,19.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,7.0,13.0,INACTIVE,INACTIVE,17.0
214,2010,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",19.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,7.0,13.0,INACTIVE,INACTIVE,17.0
215,2010,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,196.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
216,2010,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",196.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
217,2010,ACS5YR,Race/Ethnicity,Other/Two or More Races,454.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,109.0,380.0,INACTIVE,INACTIVE,401.0
218,2010,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",5270.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2826.0,3530.0,INACTIVE,INACTIVE,2933.0
219,2010,ACS5YR,Race/Ethnicity,Some Other Race Alone,286.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,29.0,232.0,INACTIVE,INACTIVE,190.0
220,2010,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",49.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,23.0,INACTIVE,INACTIVE,0.0
221,2010,ACS5YR,Race/Ethnicity,Two Or More Races,168.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,80.0,148.0,INACTIVE,INACTIVE,211.0
222,2010,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",162.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,80.0,128.0,INACTIVE,INACTIVE,150.0
223,2010,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",1569.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,841.0,1940.0,INACTIVE,INACTIVE,1421.0
224,2010,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",1923.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,893.0,2013.0,INACTIVE,INACTIVE,1714.0
225,2010,ACS5YR,Sex,Female,0.4357844798373432,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6030271757825938,0.4804279749478079,INACTIVE,INACTIVE,0.3189974366277414
226,2010,ACS5YR,Sex,Male,0.5642155201626567,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3969728242174062,0.519572025052192,INACTIVE,INACTIVE,0.6810025633722586
227,2010,ACS5YR,Unit Size,1 Bedroom,898.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1555.0,680.0,INACTIVE,INACTIVE,533.0
228,2010,ACS5YR,Unit Size,2 Bedrooms,681.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,150.0,457.0,INACTIVE,INACTIVE,429.0
229,2010,ACS5YR,Unit Size,3-4 Bedrooms,276.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,395.0,INACTIVE,INACTIVE,78.0
230,2010,ACS5YR,Unit Size,5 or More Bedrooms,62.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,13.0,16.0,INACTIVE,INACTIVE,9.0
231,2010,ACS5YR,Unit Size,No Bedroom,1992.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,615.0,388.0,INACTIVE,INACTIVE,191.0
232,2010,ACS5YR,Vehicles Available,Households with no Vehicle,0.720433535224737,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.70556640625,0.3850197109067017,INACTIVE,INACTIVE,0.273350471293916
233,2010,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0663716814159292,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1913043478260869,0.0473588342440801,INACTIVE,INACTIVE,0.0617760617760617
234,2010,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.7712126417038818,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.8097475044039929,0.5755395683453237,INACTIVE,INACTIVE,0.4422187981510015
235,2010,ACS5YR,Vehicles Available,Vehicles Available,1079.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,712.0,1216.0,INACTIVE,INACTIVE,1075.0
236,2010,ACS5YR,Vehicles Available,Vehicles Homeowners,0.1955514365152919,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3918539325842696,0.4745065789473684,INACTIVE,INACTIVE,0.5423255813953488
237,2010,ACS5YR,Vehicles Available,Vehicles Per Capita,0.1828193832599119,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.2449260405916752,0.3173277661795407,INACTIVE,INACTIVE,0.3061805753346625
238,2010,ACS5YR,Vehicles Available,Vehicles Renters,0.8044485634847081,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6081460674157303,0.5254934210526315,INACTIVE,INACTIVE,0.4576744186046512
11,2011,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,2538,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1508,982,INACTIVE,INACTIVE,704
2,2011,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,791,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1064,661,INACTIVE,INACTIVE,694
5,2011,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1714,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1466,982,INACTIVE,INACTIVE,704
8,2011,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,2538,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1508,982,INACTIVE,INACTIVE,704
9,2011,ACS5YR,Affordability,100 AMI Annual Income,23109.504132231406,INACTIVE,INACTIVE,INACTIVE,INACTIVE,17352.941176470587,85027.47252747254,INACTIVE,INACTIVE,110441.17647058824
10,2011,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,1925.7920110192838,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1446.078431372549,7085.622710622712,INACTIVE,INACTIVE,9203.43137254902
0,2011,ACS5YR,Affordability,30 AMI Annual Income,6932.851239669421,INACTIVE,INACTIVE,INACTIVE,INACTIVE,5205.882352941176,25508.24175824176,INACTIVE,INACTIVE,33132.35294117647
1,2011,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,577.7376033057851,INACTIVE,INACTIVE,INACTIVE,INACTIVE,433.82352941176464,2125.686813186813,INACTIVE,INACTIVE,2761.029411764706
3,2011,ACS5YR,Affordability,50 AMI Annual Income,11554.752066115703,INACTIVE,INACTIVE,INACTIVE,INACTIVE,8676.470588235294,42513.73626373627,INACTIVE,INACTIVE,55220.58823529412
4,2011,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,962.8960055096419,INACTIVE,INACTIVE,INACTIVE,INACTIVE,723.0392156862745,3542.811355311356,INACTIVE,INACTIVE,4601.71568627451
6,2011,ACS5YR,Affordability,80 AMI Annual Income,18487.603305785127,INACTIVE,INACTIVE,INACTIVE,INACTIVE,13882.35294117647,68021.97802197804,INACTIVE,INACTIVE,88352.9411764706
7,2011,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,1540.6336088154274,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1156.862745098039,5668.498168498169,INACTIVE,INACTIVE,7362.745098039217
0,2011,ACS5YR,Age,0-2 Years,0.4955357142857143,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1.0,0.6344086021505376,INACTIVE,INACTIVE,0.5916666666666667
1,2011,ACS5YR,Age,0-4 Years,0.0332235857527686,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0064246707356247,0.0302874743326488,INACTIVE,INACTIVE,0.0379970544918998
2,2011,ACS5YR,Age,18-34 Years,0.2891349895240946,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1898490202377128,0.4499486652977412,INACTIVE,INACTIVE,0.3952871870397643
3,2011,ACS5YR,Age,3-5 Years,0.5044642857142857,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.3655913978494624,INACTIVE,INACTIVE,0.4083333333333333
4,2011,ACS5YR,Age,35-59 Years,0.4075127207422927,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1946675232894314,0.3634496919917864,INACTIVE,INACTIVE,0.4706921944035346
5,2011,ACS5YR,Age,5-17 Years,0.0914396887159533,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0192740122068743,0.0754620123203285,INACTIVE,INACTIVE,0.0206185567010309
6,2011,ACS5YR,Age,60 and older,0.1786890152648907,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.5897847735303565,0.0808521560574948,INACTIVE,INACTIVE,0.0754050073637702
7,2011,ACS5YR,Age,Under 18 Years,783.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,68.0,411.0,INACTIVE,INACTIVE,163.0
8,2011,ACS5YR,Age,Under 6 Years,224.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,20.0,186.0,INACTIVE,INACTIVE,120.0
9,2011,ACS5YR,Educational Attainment,College Degree or higher,0.2931460034175052,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.4205980066445183,0.4734265734265734,INACTIVE,INACTIVE,0.4669524830296534
10,2011,ACS5YR,Educational Attainment,High School or Less,0.3835200303778242,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.4475083056478405,0.3038461538461538,INACTIVE,INACTIVE,0.330117899249732
11,2011,ACS5YR,Educational Attainment,Some College/Associate Degree,0.3233339662046706,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1318936877076412,0.2227272727272727,INACTIVE,INACTIVE,0.2029296177206145
12,2011,ACS5YR,Employment,"6-17, Living with One Parent",332.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,39.0,43.0,INACTIVE,INACTIVE,0.0
13,2011,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.1204819277108433,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,
14,2011,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",0.8795180722891566,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1.0,1.0,INACTIVE,INACTIVE,
15,2011,ACS5YR,Employment,"6-17, Living with Two Parents",192.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,9.0,155.0,INACTIVE,INACTIVE,34.0
16,2011,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.3229166666666667,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.4387096774193548,INACTIVE,INACTIVE,0.0
17,2011,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
18,2011,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.6770833333333334,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1.0,0.5612903225806452,INACTIVE,INACTIVE,1.0
19,2011,ACS5YR,Employment,Employed Residents,3170.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1129.0,2081.0,INACTIVE,INACTIVE,1747.0
20,2011,ACS5YR,Employment,"Employed Residents, alternate",3170.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1129.0,2081.0,INACTIVE,INACTIVE,1747.0
21,2011,ACS5YR,Employment,Managerial Professional,0.3362776025236593,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.7077059344552702,0.572801537722249,INACTIVE,INACTIVE,0.6084716657126502
22,2011,ACS5YR,Employment,"Managerial Professional, alternate",0.3362776025236593,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.7077059344552702,0.572801537722249,INACTIVE,INACTIVE,0.6084716657126502
23,2011,ACS5YR,Employment,Natural Resources,0.0574132492113564,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0259490629505045,INACTIVE,INACTIVE,0.0188895248998282
24,2011,ACS5YR,Employment,"Natural Resources, alternate",0.0574132492113564,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0259490629505045,INACTIVE,INACTIVE,0.0188895248998282
25,2011,ACS5YR,Employment,Production Transport Materials,0.1141955835962145,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0345438441098317,0.043728976453628,INACTIVE,INACTIVE,0.0228963938179736
26,2011,ACS5YR,Employment,"Production Transport Materials, alternate",0.1141955835962145,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0345438441098317,0.043728976453628,INACTIVE,INACTIVE,0.0228963938179736
27,2011,ACS5YR,Employment,Sales and Office,0.2750788643533123,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1612046058458813,0.2455550216242191,INACTIVE,INACTIVE,0.162564396107613
28,2011,ACS5YR,Employment,"Sales and Office, alternate",0.2750788643533123,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1612046058458813,0.2455550216242191,INACTIVE,INACTIVE,0.162564396107613
29,2011,ACS5YR,Employment,Services,0.2170347003154574,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0965456155890168,0.1119654012493993,INACTIVE,INACTIVE,0.1871780194619347
30,2011,ACS5YR,Employment,"Services, alternate",0.2170347003154574,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0965456155890168,0.1119654012493993,INACTIVE,INACTIVE,0.1871780194619347
31,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent",224.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,31.0,INACTIVE,INACTIVE,17.0
32,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.3839285714285714,INACTIVE,INACTIVE,INACTIVE,INACTIVE,,0.0,INACTIVE,INACTIVE,0.0
33,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",0.6160714285714286,INACTIVE,INACTIVE,INACTIVE,INACTIVE,,1.0,INACTIVE,INACTIVE,1.0
34,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,20.0,155.0,INACTIVE,INACTIVE,103.0
35,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.8774193548387097,INACTIVE,INACTIVE,0.883495145631068
36,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
37,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1.0,0.1225806451612903,INACTIVE,INACTIVE,0.116504854368932
38,2011,ACS5YR,Employment,Unemployment Rate,0.0785446144961016,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0520570948782535,0.0808303886925795,INACTIVE,INACTIVE,0.0862970711297071
39,2011,ACS5YR,Employment,"Unemployment Rate, alternate",0.0785446144961016,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0520570948782535,0.0808303886925795,INACTIVE,INACTIVE,0.0862970711297071
40,2011,ACS5YR,Employment,Worked in place of residence,0.8616946778711485,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6439326837909655,0.7018057589067838,INACTIVE,INACTIVE,0.7437390797903319
41,2011,ACS5YR,Employment,Worked outside place of residence,0.1383053221288515,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3560673162090345,0.2981942410932162,INACTIVE,INACTIVE,0.256260920209668
42,2011,ACS5YR,Households,Average Family Household Size,3.435106382978724,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2.138483965014577,3.1954022988505746,INACTIVE,INACTIVE,2.669376693766938
43,2011,ACS5YR,Households,Average Household Size,1.8282797958571,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1.3685868586858685,2.2075346992729674,INACTIVE,INACTIVE,1.7254740313272878
44,2011,ACS5YR,Households,Family Households,0.2821975382767938,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.3087308730873087,0.2875082617316589,INACTIVE,INACTIVE,0.3042044517724649
45,2011,ACS5YR,Households,Households,3331.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2222.0,1513.0,INACTIVE,INACTIVE,1213.0
46,2011,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.2137496247373161,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6647164716471647,0.1394580304031725,INACTIVE,INACTIVE,0.0840890354492992
47,2011,ACS5YR,Households,"Households with Children, % of Total",0.1296907835484839,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0234023402340234,0.1500330469266358,INACTIVE,INACTIVE,0.0948062654575432
48,2011,ACS5YR,Households,Living in Group Quarters,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
49,2011,ACS5YR,Households,Non-Family Households,0.7178024617232063,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6912691269126913,0.712491738268341,INACTIVE,INACTIVE,0.6957955482275351
50,2011,ACS5YR,Households,"Single Person Households, % of Total",0.5884118883218252,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.6750675067506751,0.3925974884335756,INACTIVE,INACTIVE,0.5449299258037923
51,2011,ACS5YR,Housing,Median Year Moved In Owner,2006.4851485148515,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2002.133928571429,2001.792929292929,INACTIVE,INACTIVE,2007.0440414507773
52,2011,ACS5YR,Housing,Median Year Moved In Renter,2005.89544688027,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2002.0291139240503,2005.8406304728544,INACTIVE,INACTIVE,2007.1176470588236
53,2011,ACS5YR,Housing,Median Year Structure Built,1953.6629526462395,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1984.8904899135448,1995.551724137931,INACTIVE,INACTIVE,2003.5261282660333
54,2011,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.1757515692104393,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.070460704607046,0.0906313645621181,INACTIVE,INACTIVE,0.1846590909090909
55,2011,ACS5YR,Housing,Owner Occupied,0.0912638847193035,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.1696669666966696,0.3509583608724388,INACTIVE,INACTIVE,0.4196207749381698
56,2011,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,1245.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,1343.0,373.0,INACTIVE,INACTIVE,212.0
57,2011,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,1077.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,177.0,303.0,INACTIVE,INACTIVE,161.0
58,2011,ACS5YR,Housing,Renter Occupied,0.9087361152806964,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.8303330333033303,0.6490416391275612,INACTIVE,INACTIVE,0.5803792250618302
59,2011,ACS5YR,Housing,Total Number of Units,4253.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,2449.0,2011.0,INACTIVE,INACTIVE,1385.0
60,2011,ACS5YR,Housing,Total Vacant Units,922.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,227.0,498.0,INACTIVE,INACTIVE,172.0
61,2011,ACS5YR,Housing,Vacancy Rate,0.2167881495415001,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0926908942425479,0.2476379910492292,INACTIVE,INACTIVE,0.1241877256317689
62,2011,ACS5YR,Housing Prices,Contract Rent 100 to 149,32.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
63,2011,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,299.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,43.0,INACTIVE,INACTIVE,6.0
64,2011,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,402.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,198.0,INACTIVE,INACTIVE,102.0
65,2011,ACS5YR,Housing Prices,Contract Rent 150 to 199,40.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,38.0,0.0,INACTIVE,INACTIVE,0.0
66,2011,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,320.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,96.0,118.0,INACTIVE,INACTIVE,30.0
67,2011,ACS5YR,Housing Prices,Contract Rent 200 to 249,38.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,327.0,25.0,INACTIVE,INACTIVE,0.0
68,2011,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",30.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,241.0,313.0,INACTIVE,INACTIVE,311.0
69,2011,ACS5YR,Housing Prices,Contract Rent 250 to 299,46.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,600.0,65.0,INACTIVE,INACTIVE,0.0
70,2011,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),35.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,8.0,INACTIVE,INACTIVE,10.0
71,2011,ACS5YR,Housing Prices,Contract Rent 300 to 349,93.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,51.0,0.0,INACTIVE,INACTIVE,0.0
72,2011,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
73,2011,ACS5YR,Housing Prices,Contract Rent 350 to 399,47.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,110.0,0.0,INACTIVE,INACTIVE,0.0
74,2011,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
75,2011,ACS5YR,Housing Prices,Contract Rent 400 to 449,136.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,222.0,61.0,INACTIVE,INACTIVE,0.0
76,2011,ACS5YR,Housing Prices,Contract Rent 500 to 549,179.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,82.0,0.0,INACTIVE,INACTIVE,0.0
77,2011,ACS5YR,Housing Prices,Contract Rent 550 to 599,211.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,20.0,84.0,INACTIVE,INACTIVE,0.0
78,2011,ACS5YR,Housing Prices,Contract Rent 600 to 649,225.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,16.0,0.0,INACTIVE,INACTIVE,9.0
79,2011,ACS5YR,Housing Prices,Contract Rent 650 to 699,172.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,30.0
80,2011,ACS5YR,Housing Prices,Contract Rent 700 to 749,117.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
81,2011,ACS5YR,Housing Prices,Contract Rent 750 to 749,143.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,86.0
82,2011,ACS5YR,Housing Prices,Contract Rent 750 to 799,144.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,INACTIVE,12.0
83,2011,ACS5YR,Housing Prices,Contract Rent 800 to 899,97.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,13.0,24.0,INACTIVE,INACTIVE,72.0
84,2011,ACS5YR,Housing Prices,Contract Rent 900 to 999,172.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,29.0,26.0,INACTIVE,INACTIVE,36.0
85,2011,ACS5YR,Housing Prices,Contract Rent Less than 100,49.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0
